HeroGUID,QuestID,Goals,Status,AccountGUID,MainCategory
A232E370-C471-4D41-A7A6-83B4C2BB202C,67,"[{""GoalID"":670,""Count"":4330,""IsCompleted"":false}]",1,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,3
A232E370-C471-4D41-A7A6-83B4C2BB202C,71,"[{""GoalID"":710,""Count"":7400,""IsCompleted"":false}]",1,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,3
A232E370-C471-4D41-A7A6-83B4C2BB202C,74,"[{""GoalID"":740,""Count"":4,""IsCompleted"":false}]",1,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,3
A232E370-C471-4D41-A7A6-83B4C2BB202C,77,"[{""GoalID"":770,""Count"":0,""IsCompleted"":false}]",1,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,3
A232E370-C471-4D41-A7A6-83B4C2BB202C,81,"[{""GoalID"":810,""Count"":0,""IsCompleted"":false}]",1,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,3
A232E370-C471-4D41-A7A6-83B4C2BB202C,86,"[{""GoalID"":860,""Count"":1,""IsCompleted"":false}]",1,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,3
A232E370-C471-4D41-A7A6-83B4C2BB202C,89,"[{""GoalID"":890,""Count"":6,""IsCompleted"":false}]",1,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,3
A232E370-C471-4D41-A7A6-83B4C2BB202C,93,"[{""GoalID"":930,""Count"":0,""IsCompleted"":false}]",1,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,3
A232E370-C471-4D41-A7A6-83B4C2BB202C,98,"[{""GoalID"":980,""Count"":8,""IsCompleted"":false}]",1,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,3
A232E370-C471-4D41-A7A6-83B4C2BB202C,103,"[{""GoalID"":1030,""Count"":3,""IsCompleted"":false}]",1,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,3
A232E370-C471-4D41-A7A6-83B4C2BB202C,107,"[{""GoalID"":1070,""Count"":0,""IsCompleted"":false}]",1,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,3
A232E370-C471-4D41-A7A6-83B4C2BB202C,600,"[{""GoalID"":6000,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,601,"[{""GoalID"":6010,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,602,"[{""GoalID"":6020,""Count"":1,""IsCompleted"":true},{""GoalID"":6021,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,603,"[{""GoalID"":6030,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,604,"[{""GoalID"":6040,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,605,"[{""GoalID"":6050,""Count"":1,""IsCompleted"":true},{""GoalID"":6051,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,706,"[{""GoalID"":7060,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,4
A232E370-C471-4D41-A7A6-83B4C2BB202C,707,"[{""GoalID"":7070,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,4
A232E370-C471-4D41-A7A6-83B4C2BB202C,708,"[{""GoalID"":7080,""Count"":1,""IsCompleted"":true},{""GoalID"":7081,""Count"":1,""IsCompleted"":true},{""GoalID"":7082,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,4
A232E370-C471-4D41-A7A6-83B4C2BB202C,709,"[{""GoalID"":7090,""Count"":1,""IsCompleted"":true},{""GoalID"":7091,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,4
A232E370-C471-4D41-A7A6-83B4C2BB202C,710,"[{""GoalID"":7100,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,4
A232E370-C471-4D41-A7A6-83B4C2BB202C,711,"[{""GoalID"":7110,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,4
A232E370-C471-4D41-A7A6-83B4C2BB202C,712,"[{""GoalID"":7120,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,4
A232E370-C471-4D41-A7A6-83B4C2BB202C,713,"[{""GoalID"":7130,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,4
A232E370-C471-4D41-A7A6-83B4C2BB202C,10000,"[{""GoalID"":100000,""Count"":1,""IsCompleted"":true},{""GoalID"":100001,""Count"":1,""IsCompleted"":true},{""GoalID"":100002,""Count"":1,""IsCompleted"":true},{""GoalID"":100003,""Count"":1,""IsCompleted"":true},{""GoalID"":100004,""Count"":1,""IsCompleted"":true},{""GoalID"":100005,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10001,"[{""GoalID"":100010,""Count"":1,""IsCompleted"":true},{""GoalID"":100011,""Count"":1,""IsCompleted"":true},{""GoalID"":100012,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10002,"[{""GoalID"":100020,""Count"":1,""IsCompleted"":true},{""GoalID"":100021,""Count"":1,""IsCompleted"":true},{""GoalID"":100022,""Count"":1,""IsCompleted"":true},{""GoalID"":100023,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10003,"[{""GoalID"":100030,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10004,"[{""GoalID"":100040,""Count"":1,""IsCompleted"":true},{""GoalID"":100041,""Count"":5,""IsCompleted"":true},{""GoalID"":100042,""Count"":5,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10005,"[{""GoalID"":100050,""Count"":1,""IsCompleted"":true},{""GoalID"":100051,""Count"":1,""IsCompleted"":true},{""GoalID"":100052,""Count"":1,""IsCompleted"":true},{""GoalID"":100053,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10006,"[{""GoalID"":100060,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10007,"[{""GoalID"":100070,""Count"":1,""IsCompleted"":true},{""GoalID"":100071,""Count"":1,""IsCompleted"":true},{""GoalID"":100072,""Count"":1,""IsCompleted"":true},{""GoalID"":100073,""Count"":1,""IsCompleted"":true},{""GoalID"":100074,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10008,"[{""GoalID"":100080,""Count"":1,""IsCompleted"":true},{""GoalID"":100081,""Count"":5,""IsCompleted"":true},{""GoalID"":100082,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10009,"[{""GoalID"":100090,""Count"":1,""IsCompleted"":true},{""GoalID"":100091,""Count"":5,""IsCompleted"":true},{""GoalID"":100092,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10010,"[{""GoalID"":100100,""Count"":1,""IsCompleted"":true},{""GoalID"":100101,""Count"":5,""IsCompleted"":true},{""GoalID"":100102,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10011,"[{""GoalID"":100110,""Count"":1,""IsCompleted"":true},{""GoalID"":100111,""Count"":5,""IsCompleted"":true},{""GoalID"":100112,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10012,"[{""GoalID"":100120,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10013,"[{""GoalID"":100130,""Count"":1,""IsCompleted"":true},{""GoalID"":100131,""Count"":1,""IsCompleted"":true},{""GoalID"":100132,""Count"":1,""IsCompleted"":true},{""GoalID"":100133,""Count"":1,""IsCompleted"":true},{""GoalID"":100134,""Count"":1,""IsCompleted"":true},{""GoalID"":100135,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10014,"[{""GoalID"":100140,""Count"":1,""IsCompleted"":true},{""GoalID"":100141,""Count"":1,""IsCompleted"":true},{""GoalID"":100142,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10015,"[{""GoalID"":100150,""Count"":1,""IsCompleted"":true},{""GoalID"":100151,""Count"":1,""IsCompleted"":true},{""GoalID"":100152,""Count"":1,""IsCompleted"":true},{""GoalID"":100153,""Count"":1,""IsCompleted"":true},{""GoalID"":100154,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10016,"[{""GoalID"":100160,""Count"":1,""IsCompleted"":true},{""GoalID"":100161,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10017,"[{""GoalID"":100170,""Count"":1,""IsCompleted"":true},{""GoalID"":100171,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10018,"[{""GoalID"":100180,""Count"":1,""IsCompleted"":true},{""GoalID"":100181,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10019,"[{""GoalID"":100190,""Count"":1,""IsCompleted"":true},{""GoalID"":100191,""Count"":5,""IsCompleted"":true},{""GoalID"":100192,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10020,"[{""GoalID"":100200,""Count"":1,""IsCompleted"":true},{""GoalID"":100201,""Count"":5,""IsCompleted"":true},{""GoalID"":100202,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10021,"[{""GoalID"":100210,""Count"":1,""IsCompleted"":true},{""GoalID"":100211,""Count"":5,""IsCompleted"":true},{""GoalID"":100212,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10022,"[{""GoalID"":100220,""Count"":1,""IsCompleted"":true},{""GoalID"":100221,""Count"":5,""IsCompleted"":true},{""GoalID"":100222,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10023,"[{""GoalID"":100230,""Count"":1,""IsCompleted"":true},{""GoalID"":100231,""Count"":5,""IsCompleted"":true},{""GoalID"":100232,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10024,"[{""GoalID"":100240,""Count"":1,""IsCompleted"":true},{""GoalID"":100241,""Count"":5,""IsCompleted"":true},{""GoalID"":100242,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10025,"[{""GoalID"":100250,""Count"":18,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10026,"[{""GoalID"":100260,""Count"":1,""IsCompleted"":true},{""GoalID"":100261,""Count"":1,""IsCompleted"":true},{""GoalID"":100262,""Count"":1,""IsCompleted"":true}]",3,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
A232E370-C471-4D41-A7A6-83B4C2BB202C,10027,"[{""GoalID"":100270,""Count"":1,""IsCompleted"":true},{""GoalID"":100271,""Count"":0,""IsCompleted"":false},{""GoalID"":100272,""Count"":0,""IsCompleted"":false}]",1,A00D2517-AF85-4A4E-8F9C-EA9D5B2C3F1A,1
17504351-0B11-4DFC-BF14-8416CEBE6A67,1,"[{""GoalID"":10,""Count"":1,""IsCompleted"":true}]",3,fa157a08044cc8f4124601c2a4e8620f,2
17504351-0B11-4DFC-BF14-8416CEBE6A67,2,"[{""GoalID"":20,""Count"":0,""IsCompleted"":false}]",3,fa157a08044cc8f4124601c2a4e8620f,2
17504351-0B11-4DFC-BF14-8416CEBE6A67,5,"[{""GoalID"":50,""Count"":2000,""IsCompleted"":true}]",3,fa157a08044cc8f4124601c2a4e8620f,2
17504351-0B11-4DFC-BF14-8416CEBE6A67,6,"[{""GoalID"":60,""Count"":5,""IsCompleted"":true}]",3,fa157a08044cc8f4124601c2a4e8620f,2
17504351-0B11-4DFC-BF14-8416CEBE6A67,7,"[{""GoalID"":70,""Count"":3,""IsCompleted"":true}]",3,fa157a08044cc8f4124601c2a4e8620f,2
17504351-0B11-4DFC-BF14-8416CEBE6A67,20,"[{""GoalID"":200,""Count"":0,""IsCompleted"":false}]",1,fa157a08044cc8f4124601c2a4e8620f,2
17504351-0B11-4DFC-BF14-8416CEBE6A67,21,"[{""GoalID"":210,""Count"":583,""IsCompleted"":false}]",1,fa157a08044cc8f4124601c2a4e8620f,2
17504351-0B11-4DFC-BF14-8416CEBE6A67,22,"[{""GoalID"":220,""Count"":1,""IsCompleted"":false}]",1,fa157a08044cc8f4124601c2a4e8620f,2
17504351-0B11-4DFC-BF14-8416CEBE6A67,24,"[{""GoalID"":240,""Count"":5,""IsCompleted"":false}]",1,fa157a08044cc8f4124601c2a4e8620f,2
17504351-0B11-4DFC-BF14-8416CEBE6A67,25,"[{""GoalID"":250,""Count"":3,""IsCompleted"":false}]",1,fa157a08044cc8f4124601c2a4e8620f,2
17504351-0B11-4DFC-BF14-8416CEBE6A67,43,"[{""GoalID"":430,""Count"":46782,""IsCompleted"":false}]",1,fa157a08044cc8f4124601c2a4e8620f,3
17504351-0B11-4DFC-BF14-8416CEBE6A67,46,"[{""GoalID"":460,""Count"":461,""IsCompleted"":false}]",1,fa157a08044cc8f4124601c2a4e8620f,3
17504351-0B11-4DFC-BF14-8416CEBE6A67,53,"[{""GoalID"":530,""Count"":50,""IsCompleted"":true}]",2,fa157a08044cc8f4124601c2a4e8620f,3
17504351-0B11-4DFC-BF14-8416CEBE6A67,54,"[{""GoalID"":540,""Count"":1,""IsCompleted"":false}]",1,fa157a08044cc8f4124601c2a4e8620f,3
17504351-0B11-4DFC-BF14-8416CEBE6A67,60,"[{""GoalID"":600,""Count"":0,""IsCompleted"":false}]",1,fa157a08044cc8f4124601c2a4e8620f,3
17504351-0B11-4DFC-BF14-8416CEBE6A67,66,"[{""GoalID"":660,""Count"":2800,""IsCompleted"":false}]",1,fa157a08044cc8f4124601c2a4e8620f,3
17504351-0B11-4DFC-BF14-8416CEBE6A67,71,"[{""GoalID"":710,""Count"":18050,""IsCompleted"":false}]",1,fa157a08044cc8f4124601c2a4e8620f,3
17504351-0B11-4DFC-BF14-8416CEBE6A67,74,"[{""GoalID"":740,""Count"":0,""IsCompleted"":false}]",1,fa157a08044cc8f4124601c2a4e8620f,3
17504351-0B11-4DFC-BF14-8416CEBE6A67,77,"[{""GoalID"":770,""Count"":0,""IsCompleted"":false}]",1,fa157a08044cc8f4124601c2a4e8620f,3
17504351-0B11-4DFC-BF14-8416CEBE6A67,81,"[{""GoalID"":810,""Count"":0,""IsCompleted"":false}]",1,fa157a08044cc8f4124601c2a4e8620f,3
17504351-0B11-4DFC-BF14-8416CEBE6A67,85,"[{""GoalID"":850,""Count"":5,""IsCompleted"":false}]",1,fa157a08044cc8f4124601c2a4e8620f,3
17504351-0B11-4DFC-BF14-8416CEBE6A67,89,"[{""GoalID"":890,""Count"":3,""IsCompleted"":false}]",1,fa157a08044cc8f4124601c2a4e8620f,3
17504351-0B11-4DFC-BF14-8416CEBE6A67,93,"[{""GoalID"":930,""Count"":0,""IsCompleted"":false}]",1,fa157a08044cc8f4124601c2a4e8620f,3
17504351-0B11-4DFC-BF14-8416CEBE6A67,98,"[{""GoalID"":980,""Count"":0,""IsCompleted"":false}]",1,fa157a08044cc8f4124601c2a4e8620f,3
17504351-0B11-4DFC-BF14-8416CEBE6A67,103,"[{""GoalID"":1030,""Count"":0,""IsCompleted"":false}]",1,fa157a08044cc8f4124601c2a4e8620f,3
17504351-0B11-4DFC-BF14-8416CEBE6A67,107,"[{""GoalID"":1070,""Count"":0,""IsCompleted"":false}]",1,fa157a08044cc8f4124601c2a4e8620f,3
17504351-0B11-4DFC-BF14-8416CEBE6A67,600,"[{""GoalID"":6000,""Count"":1,""IsCompleted"":true}]",3,fa157a08044cc8f4124601c2a4e8620f,1
17504351-0B11-4DFC-BF14-8416CEBE6A67,601,"[{""GoalID"":6010,""Count"":1,""IsCompleted"":true}]",3,fa157a08044cc8f4124601c2a4e8620f,1
17504351-0B11-4DFC-BF14-8416CEBE6A67,602,"[{""GoalID"":6020,""Count"":1,""IsCompleted"":true},{""GoalID"":6021,""Count"":1,""IsCompleted"":true}]",3,fa157a08044cc8f4124601c2a4e8620f,1
17504351-0B11-4DFC-BF14-8416CEBE6A67,603,"[{""GoalID"":6030,""Count"":1,""IsCompleted"":true}]",3,fa157a08044cc8f4124601c2a4e8620f,1
17504351-0B11-4DFC-BF14-8416CEBE6A67,604,"[{""GoalID"":6040,""Count"":1,""IsCompleted"":true}]",3,fa157a08044cc8f4124601c2a4e8620f,1
17504351-0B11-4DFC-BF14-8416CEBE6A67,605,"[{""GoalID"":6050,""Count"":1,""IsCompleted"":true},{""GoalID"":6051,""Count"":1,""IsCompleted"":true}]",3,fa157a08044cc8f4124601c2a4e8620f,1
17504351-0B11-4DFC-BF14-8416CEBE6A67,9000,"[{""GoalID"":90000,""Count"":1,""IsCompleted"":true},{""GoalID"":90001,""Count"":1,""IsCompleted"":true},{""GoalID"":90002,""Count"":1,""IsCompleted"":true},{""GoalID"":90003,""Count"":1,""IsCompleted"":true},{""GoalID"":90004,""Count"":1,""IsCompleted"":true},{""GoalID"":90005,""Count"":1,""IsCompleted"":true}]",3,fa157a08044cc8f4124601c2a4e8620f,1
17504351-0B11-4DFC-BF14-8416CEBE6A67,9001,"[{""GoalID"":90010,""Count"":1,""IsCompleted"":true},{""GoalID"":90011,""Count"":1,""IsCompleted"":true},{""GoalID"":90012,""Count"":1,""IsCompleted"":true}]",3,fa157a08044cc8f4124601c2a4e8620f,1
17504351-0B11-4DFC-BF14-8416CEBE6A67,9002,"[{""GoalID"":90020,""Count"":1,""IsCompleted"":true},{""GoalID"":90021,""Count"":1,""IsCompleted"":true},{""GoalID"":90022,""Count"":1,""IsCompleted"":true},{""GoalID"":90023,""Count"":1,""IsCompleted"":true}]",3,fa157a08044cc8f4124601c2a4e8620f,1
17504351-0B11-4DFC-BF14-8416CEBE6A67,9003,"[{""GoalID"":90030,""Count"":1,""IsCompleted"":true}]",3,fa157a08044cc8f4124601c2a4e8620f,1
17504351-0B11-4DFC-BF14-8416CEBE6A67,9004,"[{""GoalID"":90040,""Count"":1,""IsCompleted"":true},{""GoalID"":90041,""Count"":5,""IsCompleted"":true},{""GoalID"":90042,""Count"":5,""IsCompleted"":true}]",3,fa157a08044cc8f4124601c2a4e8620f,1
17504351-0B11-4DFC-BF14-8416CEBE6A67,9005,"[{""GoalID"":90050,""Count"":1,""IsCompleted"":true},{""GoalID"":90051,""Count"":1,""IsCompleted"":true},{""GoalID"":90052,""Count"":1,""IsCompleted"":true},{""GoalID"":90053,""Count"":1,""IsCompleted"":true}]",3,fa157a08044cc8f4124601c2a4e8620f,1
17504351-0B11-4DFC-BF14-8416CEBE6A67,9006,"[{""GoalID"":90060,""Count"":1,""IsCompleted"":true}]",3,fa157a08044cc8f4124601c2a4e8620f,1
17504351-0B11-4DFC-BF14-8416CEBE6A67,9007,"[{""GoalID"":90070,""Count"":1,""IsCompleted"":true},{""GoalID"":90071,""Count"":1,""IsCompleted"":true},{""GoalID"":90072,""Count"":1,""IsCompleted"":true},{""GoalID"":90073,""Count"":1,""IsCompleted"":true},{""GoalID"":90074,""Count"":1,""IsCompleted"":true}]",3,fa157a08044cc8f4124601c2a4e8620f,1
17504351-0B11-4DFC-BF14-8416CEBE6A67,9008,"[{""GoalID"":90080,""Count"":1,""IsCompleted"":true},{""GoalID"":90081,""Count"":5,""IsCompleted"":true},{""GoalID"":90082,""Count"":1,""IsCompleted"":true}]",3,fa157a08044cc8f4124601c2a4e8620f,1
17504351-0B11-4DFC-BF14-8416CEBE6A67,9009,"[{""GoalID"":90090,""Count"":1,""IsCompleted"":true},{""GoalID"":90091,""Count"":0,""IsCompleted"":false},{""GoalID"":90092,""Count"":0,""IsCompleted"":false}]",1,fa157a08044cc8f4124601c2a4e8620f,1
A34A4A92-F3FD-43CE-BA38-87A8E6168916,1,"[{""GoalID"":10,""Count"":0,""IsCompleted"":false}]",1,a639ecaf316ac0aa64bcc561cff84495,2
A34A4A92-F3FD-43CE-BA38-87A8E6168916,2,"[{""GoalID"":20,""Count"":0,""IsCompleted"":false}]",2,a639ecaf316ac0aa64bcc561cff84495,2
A34A4A92-F3FD-43CE-BA38-87A8E6168916,4,"[{""GoalID"":40,""Count"":0,""IsCompleted"":false}]",1,a639ecaf316ac0aa64bcc561cff84495,2
A34A4A92-F3FD-43CE-BA38-87A8E6168916,6,"[{""GoalID"":60,""Count"":0,""IsCompleted"":false}]",1,a639ecaf316ac0aa64bcc561cff84495,2
A34A4A92-F3FD-43CE-BA38-87A8E6168916,7,"[{""GoalID"":70,""Count"":0,""IsCompleted"":false}]",1,a639ecaf316ac0aa64bcc561cff84495,2
A34A4A92-F3FD-43CE-BA38-87A8E6168916,20,"[{""GoalID"":200,""Count"":0,""IsCompleted"":false}]",1,a639ecaf316ac0aa64bcc561cff84495,2
A34A4A92-F3FD-43CE-BA38-87A8E6168916,23,"[{""GoalID"":230,""Count"":0,""IsCompleted"":false}]",1,a639ecaf316ac0aa64bcc561cff84495,2
A34A4A92-F3FD-43CE-BA38-87A8E6168916,40,"[{""GoalID"":400,""Count"":0,""IsCompleted"":false}]",1,a639ecaf316ac0aa64bcc561cff84495,3
A34A4A92-F3FD-43CE-BA38-87A8E6168916,45,"[{""GoalID"":450,""Count"":0,""IsCompleted"":false}]",1,a639ecaf316ac0aa64bcc561cff84495,3
A34A4A92-F3FD-43CE-BA38-87A8E6168916,49,"[{""GoalID"":490,""Count"":10,""IsCompleted"":true}]",2,a639ecaf316ac0aa64bcc561cff84495,3
A34A4A92-F3FD-43CE-BA38-87A8E6168916,54,"[{""GoalID"":540,""Count"":0,""IsCompleted"":false}]",1,a639ecaf316ac0aa64bcc561cff84495,3
A34A4A92-F3FD-43CE-BA38-87A8E6168916,59,"[{""GoalID"":590,""Count"":0,""IsCompleted"":false}]",1,a639ecaf316ac0aa64bcc561cff84495,3
A34A4A92-F3FD-43CE-BA38-87A8E6168916,65,"[{""GoalID"":650,""Count"":0,""IsCompleted"":false}]",1,a639ecaf316ac0aa64bcc561cff84495,3
A34A4A92-F3FD-43CE-BA38-87A8E6168916,69,"[{""GoalID"":690,""Count"":0,""IsCompleted"":false}]",1,a639ecaf316ac0aa64bcc561cff84495,3
A34A4A92-F3FD-43CE-BA38-87A8E6168916,73,"[{""GoalID"":730,""Count"":0,""IsCompleted"":false}]",1,a639ecaf316ac0aa64bcc561cff84495,3
A34A4A92-F3FD-43CE-BA38-87A8E6168916,77,"[{""GoalID"":770,""Count"":0,""IsCompleted"":false}]",1,a639ecaf316ac0aa64bcc561cff84495,3
A34A4A92-F3FD-43CE-BA38-87A8E6168916,81,"[{""GoalID"":810,""Count"":0,""IsCompleted"":false}]",1,a639ecaf316ac0aa64bcc561cff84495,3
A34A4A92-F3FD-43CE-BA38-87A8E6168916,85,"[{""GoalID"":850,""Count"":0,""IsCompleted"":false}]",1,a639ecaf316ac0aa64bcc561cff84495,3
A34A4A92-F3FD-43CE-BA38-87A8E6168916,89,"[{""GoalID"":890,""Count"":0,""IsCompleted"":false}]",1,a639ecaf316ac0aa64bcc561cff84495,3
A34A4A92-F3FD-43CE-BA38-87A8E6168916,93,"[{""GoalID"":930,""Count"":0,""IsCompleted"":false}]",1,a639ecaf316ac0aa64bcc561cff84495,3
A34A4A92-F3FD-43CE-BA38-87A8E6168916,98,"[{""GoalID"":980,""Count"":0,""IsCompleted"":false}]",1,a639ecaf316ac0aa64bcc561cff84495,3
A34A4A92-F3FD-43CE-BA38-87A8E6168916,102,"[{""GoalID"":1020,""Count"":0,""IsCompleted"":false}]",1,a639ecaf316ac0aa64bcc561cff84495,3
A34A4A92-F3FD-43CE-BA38-87A8E6168916,107,"[{""GoalID"":1070,""Count"":0,""IsCompleted"":false}]",1,a639ecaf316ac0aa64bcc561cff84495,3
A34A4A92-F3FD-43CE-BA38-87A8E6168916,10000,"[{""GoalID"":100000,""Count"":0,""IsCompleted"":false},{""GoalID"":100001,""Count"":0,""IsCompleted"":false},{""GoalID"":100002,""Count"":0,""IsCompleted"":false},{""GoalID"":100003,""Count"":0,""IsCompleted"":false},{""GoalID"":100004,""Count"":0,""IsCompleted"":false},{""GoalID"":100005,""Count"":0,""IsCompleted"":false}]",1,a639ecaf316ac0aa64bcc561cff84495,1
FA561B22-0237-4983-8A23-8A3A7D89BB95,1,"[{""GoalID"":10,""Count"":0,""IsCompleted"":false}]",1,a639ecaf316ac0aa64bcc561cff84495,2
FA561B22-0237-4983-8A23-8A3A7D89BB95,2,"[{""GoalID"":20,""Count"":0,""IsCompleted"":false}]",2,a639ecaf316ac0aa64bcc561cff84495,2
